WELL_NAME,WELL_GROUP_NAME,PROD_DATE,LIQ_PROD_DAILY,OIL_PROD_DAILY,WATER_CUT,WH_TEMP,MAX_TUBING_PRES
W347,G053,2025/09/05 00:00:00,13.7,1.37,90.0,70.0,0.18
W347,G053,2025/09/06 00:00:00,13.7,1.37,90.0,75.0,0.17
W347,G053,2025/09/07 00:00:00,13.7,1.37,90.0,75.0,0.18
W347,G053,2025/09/08 00:00:00,10.1,1.01,90.0,75.0,0.16
W347,G053,2025/09/09 00:00:00,10.1,0.11,98.9,78.0,0.15
W347,G053,2025/09/10 00:00:00,10.1,0.11,98.9,80.0,0.2
W347,G053,2025/09/11 00:00:00,10.1,0.11,98.9,70.0,0.21
W347,G053,2025/09/12 00:00:00,10.1,0.11,98.9,68.0,0.22
W347,G053,2025/09/13 00:00:00,10.1,0.11,98.9,61.0,0.2
W347,G053,2025/09/14 00:00:00,20.2,0.22,98.9,61.0,0.21
W347,G053,2025/09/15 00:00:00,20.2,0.22,98.9,61.0,0.2
W347,G053,2025/09/16 00:00:00,28.5,0.8,97.2,60.0,0.13
W347,G053,2025/09/17 00:00:00,28.5,0.8,97.2,65.0,0.15
W347,G053,2025/09/18 00:00:00,11.4,0.32,97.2,73.0,0.2
W347,G053,2025/09/19 00:00:00,6.1,0.17,97.2,74.0,0.21
W347,G053,2025/09/20 00:00:00,6.1,0.17,97.2,74.0,0.2
W347,G053,2025/09/21 00:00:00,6.1,0.17,97.2,74.0,0.21
W347,G053,2025/09/22 00:00:00,6.1,0.17,97.2,74.0,0.22
W347,G053,2025/09/23 00:00:00,6.1,0.07,98.9,72.0,0.19
W347,G053,2025/09/24 00:00:00,6.1,0.07,98.9,71.0,0.2
W307,G059,2025/04/07 00:00:00,81.9,15.97,80.5,100.0,0.4
W307,G059,2025/04/08 00:00:00,35.2,12.76,63.75,100.0,0.41
W307,G059,2025/04/22 00:00:00,91.2,13.41,85.3,80.0,0.1
W307,G059,2025/04/23 00:00:00,91.2,0.74,99.19,82.0,0.1
W307,G059,2025/04/24 00:00:00,91.2,0.91,99.0,120.0,0.6
W307,G059,2025/04/25 00:00:00,91.2,7.02,92.3,118.0,0.6
W307,G059,2025/05/21 00:00:00,53.4,9.77,81.7,111.0,0.55
W307,G059,2025/05/22 00:00:00,60.9,9.38,84.6,111.0,0.55
W307,G059,2025/04/26 00:00:00,91.2,11.13,87.8,100.0,0.4
W307,G059,2025/04/27 00:00:00,91.2,3.47,96.2,100.0,0.4
W307,G059,2025/04/28 00:00:00,91.2,5.29,94.2,100.0,0.4
W307,G059,2025/04/29 00:00:00,91.2,6.75,92.6,100.0,0.25
W307,G059,2025/04/30 00:00:00,91.2,8.66,90.5,92.0,0.4
W307,G059,2025/05/01 00:00:00,91.2,8.66,90.5,91.0,0.4
W307,G059,2025/05/02 00:00:00,91.2,0.91,99.0,91.0,0.4
W307,G059,2025/05/03 00:00:00,91.2,0.91,99.0,91.0,0.4
W307,G059,2025/05/04 00:00:00,91.2,0.91,99.0,91.0,0.4
W307,G059,2025/05/05 00:00:00,91.2,0.91,99.0,91.0,0.4
W307,G059,2025/05/06 00:00:00,91.2,0.91,99.0,91.0,0.4
W307,G059,2025/05/07 00:00:00,91.2,0.91,99.0,98.0,0.4
W307,G059,2025/05/08 00:00:00,91.2,5.75,93.7,100.0,0.35
W307,G059,2025/05/09 00:00:00,91.2,13.41,85.3,100.0,0.3
W307,G059,2025/05/10 00:00:00,91.2,10.03,89.0,100.0,0.3
W307,G059,2025/05/11 00:00:00,91.2,0.91,99.0,100.0,0.3
W307,G059,2025/05/12 00:00:00,91.2,0.91,99.0,100.0,0.3
W307,G059,2025/05/13 00:00:00,91.2,0.64,99.3,98.0,0.3
W307,G059,2025/05/14 00:00:00,91.2,10.12,88.9,95.0,0.3
W307,G059,2025/05/15 00:00:00,91.2,10.12,88.9,95.0,0.3
W307,G059,2025/05/16 00:00:00,91.2,14.5,84.1,95.0,0.3
W307,G059,2025/05/17 00:00:00,91.2,19.88,78.2,95.0,0.3
W307,G059,2025/05/18 00:00:00,80.0,21.92,72.6,95.0,0.3
W307,G059,2025/05/19 00:00:00,80.0,18.4,77.0,90.0,0.3
W307,G059,2025/05/20 00:00:00,80.0,12.88,83.9,110.0,0.5
W307,G059,2025/05/23 00:00:00,60.9,8.4,86.2,111.0,0.5
W307,G059,2025/05/24 00:00:00,60.9,8.4,86.2,111.0,0.55
W307,G059,2025/05/25 00:00:00,60.9,15.1,75.2,113.0,0.5
W307,G059,2025/05/26 00:00:00,45.0,11.16,75.2,113.0,0.55
W307,G059,2025/05/27 00:00:00,45.0,5.13,88.6,110.0,0.52
W307,G059,2025/05/28 00:00:00,45.0,5.13,88.6,110.0,0.51
W307,G059,2025/05/29 00:00:00,45.0,3.47,92.3,115.0,0.52
W307,G059,2025/05/30 00:00:00,60.4,2.9,95.2,115.0,0.53
W307,G059,2025/05/31 00:00:00,79.3,6.66,91.6,115.0,0.53
W307,G059,2025/04/09 00:00:00,88.2,20.11,77.2,100.0,0.45
W307,G059,2025/04/10 00:00:00,85.4,19.47,77.2,70.0,0.2
W307,G059,2025/04/11 00:00:00,79.2,28.65,63.82,70.0,0.2
W307,G059,2025/04/12 00:00:00,38.8,14.04,63.82,70.0,0.2
W307,G059,2025/06/01 00:00:00,79.3,6.66,91.6,115.0,0.52
W307,G059,2025/06/02 00:00:00,79.3,6.66,91.6,115.0,0.53
W307,G059,2025/06/03 00:00:00,79.3,12.29,84.5,70.0,0.4
W307,G059,2025/06/04 00:00:00,79.3,17.05,78.5,88.0,0.3
W307,G059,2025/06/05 00:00:00,79.3,23.63,70.2,83.0,0.2
W307,G059,2025/06/06 00:00:00,79.3,19.11,75.9,83.0,0.2
W307,G059,2025/06/07 00:00:00,79.3,19.11,75.9,83.0,0.2
W307,G059,2025/06/08 00:00:00,79.3,19.11,75.9,82.0,0.18
W307,G059,2025/06/09 00:00:00,79.3,18.87,76.2,122.0,0.61
W307,G059,2025/06/10 00:00:00,79.3,18.87,76.2,122.0,0.6
W307,G059,2025/06/11 00:00:00,79.3,18.87,76.2,122.0,0.6
W307,G059,2025/06/12 00:00:00,79.3,17.05,78.5,122.0,0.55
W037,G092,2025/05/09 00:00:00,32.5,0.16,99.5,,
W037,G092,2025/05/10 00:00:00,32.5,0.16,99.5,,
W037,G092,2025/05/11 00:00:00,32.5,0.16,99.5,,
W037,G092,2025/05/12 00:00:00,32.5,0.16,99.5,,
W037,G092,2025/05/13 00:00:00,32.5,0.16,99.5,,
W037,G092,2025/05/14 00:00:00,32.5,0.62,98.1,,
W037,G092,2025/05/15 00:00:00,32.5,0.62,98.1,,
W037,G092,2025/05/16 00:00:00,32.5,0.62,98.1,,
W037,G092,2025/05/17 00:00:00,6.7,0.13,98.1,,
W037,G092,2025/05/18 00:00:00,14.4,0.27,98.1,,
W037,G092,2025/05/19 00:00:00,16.3,0.1,99.4,,
W037,G092,2025/05/20 00:00:00,23.4,0.19,99.2,,
W037,G092,2025/05/21 00:00:00,25.7,0.13,99.5,,
W037,G092,2025/05/22 00:00:00,2.3,0.02,99.2,,
W037,G092,2025/05/23 00:00:00,2.0,0.04,98.0,,
W037,G092,2025/05/24 00:00:00,2.0,0.02,99.2,,
W037,G092,2025/05/25 00:00:00,2.0,0.02,99.2,,
W037,G092,2025/05/26 00:00:00,2.0,0.01,99.4,,
W037,G092,2025/05/27 00:00:00,2.0,0.04,98.1,,
W037,G092,2025/05/28 00:00:00,2.0,0.02,98.8,,
W037,G092,2025/05/29 00:00:00,2.0,0.02,98.9,,
W037,G092,2025/06/10 00:00:00,15.9,0.11,99.3,,
W037,G092,2025/06/11 00:00:00,13.3,0.07,99.5,,
W037,G092,2025/06/12 00:00:00,9.6,0.08,99.2,,
W037,G092,2025/06/13 00:00:00,10.5,0.05,99.54,,
W037,G092,2025/06/14 00:00:00,10.0,0.08,99.2,,
W037,G092,2025/06/15 00:00:00,10.0,0.08,99.2,,
W037,G092,2025/06/16 00:00:00,10.0,0.08,99.2,,
W037,G092,2025/06/17 00:00:00,10.0,0.08,99.2,,
W037,G092,2025/06/18 00:00:00,10.0,0.09,99.1,,
W037,G092,2025/06/19 00:00:00,3.1,0.03,98.9,,
W037,G092,2025/06/20 00:00:00,4.1,0.02,99.6,,
W037,G092,2025/06/21 00:00:00,4.2,0.05,98.7,,
W037,G092,2025/06/22 00:00:00,2.5,0.01,99.5,,
W037,G092,2025/06/23 00:00:00,2.4,0.01,99.6,,
W037,G092,2025/06/24 00:00:00,4.0,0.05,98.7,,
W037,G092,2025/06/26 00:00:00,2.1,0.02,99.0,,
W037,G092,2025/06/27 00:00:00,1.0,0.01,99.2,,
W037,G092,2025/09/01 00:00:00,4.5,0.07,98.35,,
W037,G092,2025/09/02 00:00:00,5.9,0.07,98.78,,
W037,G092,2025/09/03 00:00:00,4.3,0.07,98.43,,
W037,G092,2025/09/04 00:00:00,7.8,0.14,98.15,,
W037,G092,2025/09/05 00:00:00,5.0,0.08,98.32,,
W037,G092,2025/09/06 00:00:00,8.8,0.17,98.08,,
W037,G092,2025/09/07 00:00:00,2.6,0.04,98.49,,
W037,G092,2025/09/08 00:00:00,7.5,0.13,98.28,,
W037,G092,2025/09/09 00:00:00,6.4,0.12,98.2,,
W037,G092,2025/09/10 00:00:00,1.5,0.02,98.35,,
W037,G092,2025/09/11 00:00:00,2.1,0.03,98.47,,
W037,G092,2025/09/12 00:00:00,6.8,0.1,98.54,,
W037,G092,2025/09/13 00:00:00,7.2,0.12,98.34,,
W037,G092,2025/09/14 00:00:00,7.2,0.12,98.34,,
W037,G092,2025/09/15 00:00:00,4.4,0.43,90.34,,
W037,G092,2025/09/16 00:00:00,4.3,0.06,98.66,,
W037,G092,2025/09/17 00:00:00,4.5,0.19,95.7,,
W037,G092,2025/09/18 00:00:00,6.5,0.28,95.7,,
W037,G092,2025/09/19 00:00:00,5.7,0.07,98.73,,
W037,G092,2025/09/20 00:00:00,7.0,0.09,98.73,,
W037,G092,2025/09/21 00:00:00,12.8,0.14,98.88,,
W037,G092,2025/09/22 00:00:00,12.0,0.12,98.99,,
W037,G092,2025/09/23 00:00:00,13.0,0.22,98.31,,
W037,G092,2025/09/24 00:00:00,12.0,0.14,98.84,,
W259,G019,2025/04/12 00:00:00,93.2,22.93,75.4,82.0,0.4
W259,G019,2025/06/02 00:00:00,93.2,12.86,86.2,95.0,0.4
W259,G019,2025/06/03 00:00:00,93.2,13.79,85.2,95.0,0.4
W259,G019,2025/06/04 00:00:00,93.2,13.79,85.2,87.0,0.44
W259,G019,2025/06/05 00:00:00,93.2,18.17,80.5,100.0,0.4
W259,G019,2025/06/06 00:00:00,93.2,21.44,77.0,100.0,0.42
W259,G019,2025/06/07 00:00:00,93.2,21.44,77.0,100.0,0.42
W259,G019,2025/06/08 00:00:00,93.2,21.44,77.0,100.0,0.42
W259,G019,2025/06/09 00:00:00,93.2,21.44,77.0,100.0,0.42
W259,G019,2025/06/25 00:00:00,71.5,12.94,81.9,85.0,0.4
W259,G019,2025/03/01 00:00:00,93.2,6.43,93.1,88.0,0.4
W259,G019,2025/03/02 00:00:00,93.2,6.43,93.1,88.0,0.4
W259,G019,2025/03/03 00:00:00,93.2,6.43,93.1,88.0,0.4
W259,G019,2025/03/04 00:00:00,93.2,11.28,87.9,88.0,0.42
W259,G019,2025/03/05 00:00:00,93.2,11.28,87.9,85.0,0.42
W259,G019,2025/03/06 00:00:00,93.2,6.9,92.6,90.0,0.4
W259,G019,2025/03/07 00:00:00,93.2,11.0,88.2,92.0,0.42
W259,G019,2025/03/08 00:00:00,93.2,11.0,88.2,92.0,0.42
W259,G019,2025/03/09 00:00:00,93.2,11.0,88.2,92.0,0.42
W259,G019,2025/03/10 00:00:00,93.2,11.0,88.2,92.0,0.4
W259,G019,2025/03/11 00:00:00,93.2,11.0,88.2,92.0,0.4
W259,G019,2025/03/12 00:00:00,93.2,11.0,88.2,90.0,0.4
W259,G019,2025/03/13 00:00:00,93.2,13.14,85.9,90.0,0.4
W259,G019,2025/03/14 00:00:00,93.2,20.22,78.3,92.0,0.42
W259,G019,2025/03/15 00:00:00,93.2,20.22,78.3,93.0,0.4
W259,G019,2025/03/16 00:00:00,93.2,20.22,78.3,93.0,0.4
W259,G019,2025/03/17 00:00:00,93.2,20.22,78.3,93.0,0.4
W259,G019,2025/03/18 00:00:00,93.2,20.22,78.3,96.0,0.42
W259,G019,2025/03/19 00:00:00,93.2,23.21,75.1,86.0,0.48
W259,G019,2025/03/20 00:00:00,93.2,27.77,70.2,88.0,0.46
W259,G019,2025/03/21 00:00:00,93.2,29.92,67.9,90.0,0.48
W259,G019,2025/03/22 00:00:00,93.2,29.92,67.9,82.0,0.4
W259,G019,2025/03/23 00:00:00,93.2,23.02,75.3,82.0,0.4
W259,G019,2025/04/13 00:00:00,93.2,22.93,75.4,82.0,0.4
W259,G019,2025/04/14 00:00:00,93.2,22.93,75.4,82.0,0.4
W259,G019,2025/04/15 00:00:00,93.2,28.05,69.9,82.0,0.4
W259,G019,2025/04/16 00:00:00,93.2,23.77,74.5,90.0,0.4
W259,G019,2025/04/17 00:00:00,93.2,21.44,77.0,90.0,0.48
W259,G019,2025/04/18 00:00:00,93.2,21.44,77.0,80.0,0.41
W259,G019,2025/04/19 00:00:00,93.2,28.89,69.0,80.0,0.4
W259,G019,2025/04/20 00:00:00,93.2,28.89,69.0,80.0,0.4
W259,G019,2025/04/21 00:00:00,93.2,23.3,75.0,80.0,0.4
W259,G019,2025/04/22 00:00:00,93.2,23.3,75.0,85.0,0.37
W259,G019,2025/04/23 00:00:00,93.2,13.98,85.0,86.0,0.37
W259,G019,2025/04/24 00:00:00,93.2,11.18,88.0,85.0,0.38
W259,G019,2025/04/25 00:00:00,93.2,20.5,78.0,87.0,0.36
W259,G019,2025/04/26 00:00:00,93.2,20.5,78.0,87.0,0.36
W259,G019,2025/04/27 00:00:00,93.2,20.5,78.0,87.0,0.36
W259,G019,2025/04/28 00:00:00,93.2,20.5,78.0,86.0,0.36
W259,G019,2025/04/29 00:00:00,93.2,20.5,78.0,86.0,0.35
W259,G019,2025/04/30 00:00:00,93.2,18.17,80.5,90.0,0.35
W259,G019,2025/05/01 00:00:00,93.2,18.17,80.5,91.0,0.36
W259,G019,2025/05/02 00:00:00,93.2,22.18,76.2,91.0,0.4
W259,G019,2025/05/03 00:00:00,93.2,22.18,76.2,91.0,0.4
W259,G019,2025/05/04 00:00:00,93.2,22.18,76.2,91.0,0.4
W259,G019,2025/05/05 00:00:00,93.2,22.18,76.2,91.0,0.4
W259,G019,2025/05/06 00:00:00,93.2,22.18,76.2,91.0,0.4
W259,G019,2025/05/07 00:00:00,93.2,7.27,92.2,89.0,0.43
W259,G019,2025/05/08 00:00:00,93.2,7.27,92.2,90.0,0.45
W259,G019,2025/05/09 00:00:00,93.2,15.1,83.8,85.0,0.46
W259,G019,2025/05/10 00:00:00,93.2,11.56,87.6,88.0,0.48
W259,G019,2025/05/11 00:00:00,93.2,11.56,87.6,88.0,0.48
W259,G019,2025/05/12 00:00:00,93.2,11.56,87.6,88.0,0.48
W259,G019,2025/05/13 00:00:00,93.2,11.56,87.6,90.0,0.46
W259,G019,2025/05/14 00:00:00,93.2,13.89,85.1,90.0,0.42
W259,G019,2025/05/15 00:00:00,93.2,16.5,82.3,92.0,0.42
W259,G019,2025/05/16 00:00:00,93.2,16.5,82.3,92.0,0.41
W259,G019,2025/05/17 00:00:00,93.2,16.5,82.3,92.0,0.38
W259,G019,2025/05/18 00:00:00,93.2,16.5,82.3,92.0,0.38
W086,G083,2025/06/05 00:00:00,,,,,
W086,G083,2025/06/06 00:00:00,,,,,
W086,G083,2025/06/07 00:00:00,,,,,
W086,G083,2025/06/08 00:00:00,,,,,
W086,G083,2025/06/09 00:00:00,,,,,
W086,G083,2025/06/10 00:00:00,,,,,
W086,G083,2025/06/11 00:00:00,,,,,
W086,G083,2025/06/12 00:00:00,,,,,
W086,G083,2025/06/13 00:00:00,,,,,
W086,G083,2025/06/14 00:00:00,,,,,
W086,G083,2025/06/15 00:00:00,,,,,
W086,G083,2025/06/16 00:00:00,,,,,
W086,G083,2025/06/17 00:00:00,,,,,
W086,G083,2025/06/18 00:00:00,,,,,
W086,G083,2025/06/19 00:00:00,,,,,
W086,G083,2025/06/20 00:00:00,,,,,
W086,G083,2025/06/21 00:00:00,,,,,
W086,G083,2025/06/22 00:00:00,,,,,
W086,G083,2025/06/23 00:00:00,,,,,
W086,G083,2025/06/24 00:00:00,,,,,
W086,G083,2025/06/25 00:00:00,,,,,
W086,G083,2025/06/26 00:00:00,,,,,
W086,G083,2025/06/27 00:00:00,,,,,
W086,G083,2025/06/28 00:00:00,,,,,
W086,G083,2025/06/29 00:00:00,,,,,
W086,G083,2025/06/30 00:00:00,,,,,
W086,G083,2025/03/01 00:00:00,,,,,
W086,G083,2025/03/02 00:00:00,,,,,
W086,G083,2025/03/03 00:00:00,,,,,
W086,G083,2025/03/04 00:00:00,,,,,
W086,G083,2025/03/05 00:00:00,,,,,
W086,G083,2025/03/06 00:00:00,,,,,
W086,G083,2025/03/07 00:00:00,,,,,
W037,G092,2025/03/01 00:00:00,30.7,1.27,95.85,,
W037,G092,2025/03/02 00:00:00,25.6,0.26,99.0,,
W037,G092,2025/03/03 00:00:00,28.5,0.29,99.0,,
W037,G092,2025/03/04 00:00:00,29.7,0.3,99.0,,
W037,G092,2025/03/05 00:00:00,32.7,1.03,96.84,,
W037,G092,2025/03/06 00:00:00,26.3,1.03,96.84,,
W037,G092,2025/03/07 00:00:00,26.3,1.03,96.84,,
W037,G092,2025/03/08 00:00:00,22.6,0.23,99.0,,
W037,G092,2025/03/09 00:00:00,27.0,0.27,99.0,,
W037,G092,2025/03/10 00:00:00,29.2,0.29,99.0,,
W037,G092,2025/03/11 00:00:00,31.4,0.31,99.0,,
W037,G092,2025/03/12 00:00:00,33.4,6.69,79.97,,
W037,G092,2025/03/13 00:00:00,34.4,0.34,99.0,,
W037,G092,2025/03/14 00:00:00,38.8,0.39,99.0,,
W037,G092,2025/04/21 00:00:00,32.5,1.98,93.9,,
W037,G092,2025/04/22 00:00:00,32.5,0.33,99.0,,
W259,G019,2025/03/24 00:00:00,93.2,23.02,75.3,82.0,0.4
W259,G019,2025/03/25 00:00:00,93.2,23.02,75.3,85.0,0.4
W259,G019,2025/03/26 00:00:00,93.2,27.4,70.6,85.0,0.4
W259,G019,2025/03/27 00:00:00,93.2,34.02,63.5,80.0,0.42
W259,G019,2025/03/28 00:00:00,93.2,32.53,65.1,80.0,0.42
W259,G019,2025/03/29 00:00:00,93.2,32.53,65.1,80.0,0.42
W259,G019,2025/03/30 00:00:00,93.2,32.53,65.1,80.0,0.42
W259,G019,2025/03/31 00:00:00,93.2,32.53,65.1,80.0,0.42
W259,G019,2025/04/01 00:00:00,93.2,32.53,65.1,80.0,0.4
W259,G019,2025/04/02 00:00:00,93.2,32.53,65.1,80.0,0.4
W259,G019,2025/04/03 00:00:00,93.2,34.58,62.9,70.0,0.4
W259,G019,2025/04/04 00:00:00,93.2,34.02,63.5,80.0,0.4
W259,G019,2025/04/05 00:00:00,93.2,34.02,63.5,80.0,0.4
W259,G019,2025/04/06 00:00:00,93.2,34.02,63.5,80.0,0.4
W259,G019,2025/04/07 00:00:00,93.2,34.02,63.5,80.0,0.4
W259,G019,2025/04/08 00:00:00,93.2,34.02,63.5,82.0,0.43
W259,G019,2025/06/10 00:00:00,93.2,21.44,77.0,100.0,0.42
W259,G019,2025/06/11 00:00:00,93.2,21.44,77.0,100.0,0.42
W259,G019,2025/06/12 00:00:00,93.2,21.44,77.0,87.0,0.44
W259,G019,2025/06/13 00:00:00,93.2,20.04,78.5,87.0,0.44
W259,G019,2025/06/14 00:00:00,93.2,23.21,75.1,87.0,0.44
W259,G019,2025/06/15 00:00:00,93.2,23.21,75.1,87.0,0.44
W259,G019,2025/06/16 00:00:00,84.91,21.14,75.1,87.0,0.44
W259,G019,2025/06/17 00:00:00,45.3,14.99,66.9,88.0,0.43
W259,G019,2025/06/18 00:00:00,45.3,15.76,65.2,80.0,0.4
W259,G019,2025/06/19 00:00:00,45.3,15.86,65.0,80.0,0.4
W259,G019,2025/06/20 00:00:00,45.3,19.93,56.0,80.0,0.4
W259,G019,2025/06/21 00:00:00,45.3,19.93,56.0,82.0,0.42
W259,G019,2025/06/22 00:00:00,75.1,20.8,72.3,82.0,0.42
W259,G019,2025/06/23 00:00:00,75.1,20.8,72.3,82.0,0.42
W259,G019,2025/06/24 00:00:00,71.5,19.81,72.3,85.0,0.4
W259,G019,2025/06/27 00:00:00,72.9,13.19,81.9,85.0,0.4
W259,G019,2025/06/28 00:00:00,72.9,18.95,74.0,84.0,0.38
W259,G019,2025/06/29 00:00:00,71.0,18.46,74.0,84.0,0.38
W259,G019,2025/06/30 00:00:00,71.5,18.59,74.0,84.0,0.38
W259,G019,2025/09/01 00:00:00,71.6,7.16,90.0,93.0,0.26
W259,G019,2025/09/02 00:00:00,72.3,7.23,90.0,86.0,0.3
W259,G019,2025/09/03 00:00:00,71.6,12.67,82.3,85.0,0.3
W259,G019,2025/09/04 00:00:00,71.6,16.4,77.1,86.0,0.3
W259,G019,2025/09/05 00:00:00,70.8,16.21,77.1,85.0,0.3
W259,G019,2025/09/06 00:00:00,78.3,17.93,77.1,86.0,0.3
W259,G019,2025/05/19 00:00:00,93.2,12.58,86.5,92.0,0.38
W259,G019,2025/05/20 00:00:00,93.2,12.58,86.5,92.0,0.4
W259,G019,2025/05/21 00:00:00,93.2,13.98,85.0,90.0,0.32
W259,G019,2025/05/22 00:00:00,93.2,12.12,87.0,90.0,0.32
W259,G019,2025/05/23 00:00:00,93.2,12.12,87.0,90.0,0.33
W259,G019,2025/05/24 00:00:00,93.2,13.42,85.6,90.0,0.4
W259,G019,2025/05/25 00:00:00,93.2,13.42,85.6,88.0,0.4
W259,G019,2025/05/26 00:00:00,93.2,13.42,85.6,88.0,0.4
W259,G019,2025/05/27 00:00:00,93.2,13.98,85.0,100.0,0.4
W259,G019,2025/05/28 00:00:00,93.2,13.98,85.0,100.0,0.4
W259,G019,2025/05/29 00:00:00,93.2,12.86,86.2,100.0,0.37
W259,G019,2025/05/30 00:00:00,93.2,12.86,86.2,95.0,0.4
W259,G019,2025/05/31 00:00:00,93.2,12.86,86.2,95.0,0.4
W259,G019,2025/06/01 00:00:00,93.2,12.86,86.2,95.0,0.4
W086,G083,2025/03/08 00:00:00,,,,,
W086,G083,2025/03/09 00:00:00,,,,,
W086,G083,2025/03/10 00:00:00,,,,,
W086,G083,2025/03/11 00:00:00,,,,,
W086,G083,2025/03/12 00:00:00,,,,,
W086,G083,2025/03/13 00:00:00,,,,,
W086,G083,2025/03/14 00:00:00,,,,,
W086,G083,2025/03/15 00:00:00,,,,,
W086,G083,2025/03/16 00:00:00,,,,,
W086,G083,2025/03/17 00:00:00,,,,,
W086,G083,2025/03/18 00:00:00,,,,,
W086,G083,2025/03/19 00:00:00,,,,,
W086,G083,2025/03/20 00:00:00,,,,,
W086,G083,2025/03/21 00:00:00,,,,,
W086,G083,2025/03/22 00:00:00,,,,,
W086,G083,2025/03/23 00:00:00,,,,,
W086,G083,2025/03/24 00:00:00,,,,,
W086,G083,2025/03/25 00:00:00,,,,,
W086,G083,2025/03/26 00:00:00,,,,,
W086,G083,2025/03/27 00:00:00,,,,,
W086,G083,2025/03/28 00:00:00,,,,,
W086,G083,2025/03/29 00:00:00,,,,,
W086,G083,2025/03/30 00:00:00,,,,,
W086,G083,2025/03/31 00:00:00,,,,,
W086,G083,2025/04/01 00:00:00,,,,,
W086,G083,2025/04/02 00:00:00,,,,,
W086,G083,2025/04/03 00:00:00,,,,,
W086,G083,2025/04/04 00:00:00,,,,,
W037,G092,2025/03/15 00:00:00,,,,,
W037,G092,2025/03/16 00:00:00,,,,,
W037,G092,2025/03/17 00:00:00,,,,,
W037,G092,2025/03/18 00:00:00,,,,,
W037,G092,2025/03/19 00:00:00,,,,,
W037,G092,2025/03/20 00:00:00,,,,,
W037,G092,2025/03/21 00:00:00,,,,,
W037,G092,2025/03/22 00:00:00,,,,,
W037,G092,2025/03/23 00:00:00,,,,,
W037,G092,2025/03/24 00:00:00,,,,,
W037,G092,2025/03/25 00:00:00,,,,,
W037,G092,2025/03/26 00:00:00,,,,,
W037,G092,2025/03/27 00:00:00,,,,,
W037,G092,2025/03/28 00:00:00,,,,,
W037,G092,2025/03/29 00:00:00,,,,,
W037,G092,2025/03/30 00:00:00,,,,,
W037,G092,2025/03/31 00:00:00,,,,,
W037,G092,2025/04/01 00:00:00,,,,,
W037,G092,2025/04/02 00:00:00,,,,,
W037,G092,2025/04/03 00:00:00,,,,,
W037,G092,2025/04/04 00:00:00,,,,,
W037,G092,2025/04/05 00:00:00,,,,,
W037,G092,2025/04/06 00:00:00,,,,,
W037,G092,2025/04/07 00:00:00,,,,,
W037,G092,2025/04/08 00:00:00,,,,,
W037,G092,2025/04/09 00:00:00,,,,,
W037,G092,2025/04/10 00:00:00,,,,,
W037,G092,2025/04/11 00:00:00,,,,,
W037,G092,2025/04/12 00:00:00,,,,,
W037,G092,2025/04/13 00:00:00,,,,,
W037,G092,2025/04/14 00:00:00,,,,,
W037,G092,2025/04/15 00:00:00,,,,,
W037,G092,2025/04/16 00:00:00,,,,,
W037,G092,2025/04/17 00:00:00,,,,,
W037,G092,2025/04/18 00:00:00,,,,,
W037,G092,2025/04/19 00:00:00,,,,,
W037,G092,2025/04/20 00:00:00,,,,,
W037,G092,2025/04/23 00:00:00,,,,,
W037,G092,2025/04/24 00:00:00,32.5,0.46,98.6,,
W037,G092,2025/04/25 00:00:00,2.9,0.46,98.6,,
W037,G092,2025/04/26 00:00:00,,,,,
W037,G092,2025/04/27 00:00:00,,,,,
W037,G092,2025/04/28 00:00:00,,,,,
W037,G092,2025/04/29 00:00:00,,,,,
W037,G092,2025/05/30 00:00:00,25.7,0.72,97.2,,
W037,G092,2025/05/31 00:00:00,25.7,0.13,99.5,,
W037,G092,2025/06/01 00:00:00,25.7,0.21,99.2,,
W037,G092,2025/06/02 00:00:00,25.7,0.28,98.9,,
W037,G092,2025/06/03 00:00:00,25.7,0.23,99.1,,
W037,G092,2025/06/04 00:00:00,20.7,0.27,98.7,,
W037,G092,2025/06/05 00:00:00,8.1,0.06,99.2,,
W037,G092,2025/06/06 00:00:00,8.1,0.07,99.1,,
W037,G092,2025/06/07 00:00:00,2.1,0.02,99.2,,
W037,G092,2025/06/08 00:00:00,2.1,0.01,99.4,,
W037,G092,2025/06/09 00:00:00,2.1,0.02,99.1,,
W037,G092,2025/06/25 00:00:00,1.6,0.01,99.1,,
W259,G019,2025/09/07 00:00:00,70.3,21.02,70.1,86.0,0.3
W259,G019,2025/09/08 00:00:00,70.8,22.44,68.3,86.0,0.3
W259,G019,2025/09/09 00:00:00,70.1,22.22,68.3,86.0,0.3
W259,G019,2025/09/10 00:00:00,70.9,9.71,86.3,88.0,0.32
W259,G019,2025/09/11 00:00:00,70.1,3.15,95.5,88.0,0.32
W259,G019,2025/09/12 00:00:00,70.1,3.15,95.5,88.0,0.32
W259,G019,2025/09/13 00:00:00,77.8,7.86,89.9,86.0,0.32
W259,G019,2025/09/14 00:00:00,79.4,8.02,89.9,86.0,0.32
W259,G019,2025/09/15 00:00:00,78.6,7.94,89.9,86.0,0.32
W259,G019,2025/09/16 00:00:00,78.6,7.94,89.9,88.0,0.32
W259,G019,2025/09/17 00:00:00,77.9,7.87,89.9,88.0,0.32
W259,G019,2025/09/18 00:00:00,72.2,8.01,88.9,88.0,0.32
W259,G019,2025/09/19 00:00:00,72.9,6.78,90.7,88.0,0.32
